Branch Path,Variable,Scenario,Year,Value,Units
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2032,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2033,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2034,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2035,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2036,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2037,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2038,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2039,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2040,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2041,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2042,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2043,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2044,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2045,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2046,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2047,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2048,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2049,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2050,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2051,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2052,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2053,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2054,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2055,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2056,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2057,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2058,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2059,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Fuel Economy,Target,2060,0.0,MJ/100 km
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Current Accounts,2022,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2022,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2023,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2024,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2025,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2026,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2027,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2028,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2029,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2030,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2031,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2032,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2033,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2034,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2035,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2036,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2037,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2038,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2039,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2040,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2041,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2042,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2043,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2044,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2045,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2046,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2047,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2048,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2049,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2050,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2051,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2052,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2053,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2054,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2055,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2056,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2057,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2058,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2059,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Electricity,Final On-Road Mileage,Target,2060,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Current Accounts,2022,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2022,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2023,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2024,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2025,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2026,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2027,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2028,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2029,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2030,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2031,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2032,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2033,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2034,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2035,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2036,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2037,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2038,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2039,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2040,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2041,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2042,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2043,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2044,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2045,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2046,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2047,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2048,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2049,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2050,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2051,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2052,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2053,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2054,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2055,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2056,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2057,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2058,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2059,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Average Mileage,Target,2060,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Current Accounts,2022,60.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2022,60.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2023,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2024,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2025,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2026,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2027,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2028,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2029,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2030,100.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2031,99.8,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2032,99.6,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2033,99.4,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2034,99.2,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2035,99.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2036,97.2,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2037,95.4,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2038,93.6,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2039,91.8,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2040,89.99999999999999,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2041,81.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2042,72.00000000000001,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2043,63.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2044,54.00000000000001,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2045,45.00000000000001,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2046,36.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2047,27.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2048,18.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2049,9.000000000000007,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2050,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2051,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2052,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2053,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2054,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2055,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2056,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2057,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2058,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2059,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Device Share,Target,2060,0.0,Share
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Current Accounts,2022,783.5365141697899,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2022,783.5365141697899,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2023,674.5901973050284,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2024,671.549319049381,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2025,668.8797499153244,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2026,666.1360606701925,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2027,663.3304771202982,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2028,660.4829055318427,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2029,657.5892535530493,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2030,654.6749339326906,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2031,651.909316723837,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2032,649.218680897539,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2033,646.5670968295408,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2034,643.9403820178551,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2035,641.3261834083588,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2036,638.7229425249277,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2037,636.1640107639569,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2038,633.6712001003845,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2039,631.2600655142437,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2040,628.938375497903,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2041,627.8150700098646,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2042,627.6382116992567,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2043,628.2509027965586,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2044,629.6086664637608,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2045,631.700226623783,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2046,634.5114327504589,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2047,638.0952364587935,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2048,642.5031006061095,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2049,647.8640183624545,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2050,654.4080993560148,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2051,661.018282177793,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2052,667.695234523023,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2053,674.4396308313366,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2054,681.2521523548854,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2055,688.133487227157,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2056,695.0843305324818,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2057,702.1053843762442,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2058,709.1973579558021,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2059,716.3609676321232,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Fuel Economy,Target,2060,723.596937002145,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Current Accounts,2022,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2022,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2023,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2024,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2025,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2026,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2027,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2028,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2029,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2030,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2031,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2032,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2033,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2034,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2035,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2036,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2037,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2038,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2039,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2040,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2041,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2042,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2043,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2044,40619.61174838615,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2045,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2046,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2047,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2048,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2049,40619.61174838617,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2050,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2051,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2052,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2053,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2054,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2055,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2056,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2057,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2058,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2059,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Final On-Road Mileage,Target,2060,40619.61174838616,Kilometer
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Current Accounts,2022,783.5365141697899,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2022,783.5365141697899,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2023,674.5901973050284,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2024,671.549319049381,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2025,668.8797499153244,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2026,666.1360606701925,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2027,663.3304771202982,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2028,660.4829055318427,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2029,657.5892535530493,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2030,654.6749339326906,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2031,651.909316723837,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2032,649.218680897539,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2033,646.5670968295408,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2034,643.9403820178551,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2035,641.3261834083588,MJ/100 km
Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,Target,2036,638.7229425249277,MJ/100 km
