"default_version","economy","Branch_Path","Variable","Scenario","Region","expected_key_Branch_Path","expected_key_Variable","expected_key_Scenario","expected_key_Region","input_source","source_type","source_name","source_scope","review_recommended","review_reason"
"v2026_05_25_best_guess","11MEX","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Mexico","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Mexico","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","11MEX","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Mexico","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Mexico","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","11MEX","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","Mexico","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","Mexico","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","11MEX","Demand\Passenger road\Buses\HEV","Sales Share","Reference","Mexico","Demand\Passenger road\Buses\HEV","Sales Share","Reference","Mexico","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","11MEX","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","Mexico","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","Mexico","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","11MEX","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","Mexico","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","Mexico","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","New Zealand","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\LCVs","Mileage","Reference","New Zealand","Demand\Freight road\LCVs","Mileage","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","New Zealand","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","New Zealand","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\Buses","Mileage","Reference","New Zealand","Demand\Passenger road\Buses","Mileage","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","New Zealand","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","New Zealand","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\Motorcycles","Mileage","Reference","New Zealand","Demand\Passenger road\Motorcycles","Mileage","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","New Zealand","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\LCVs\HEV","Sales Share","Reference","New Zealand","Demand\Freight road\LCVs\HEV","Sales Share","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","New Zealand","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","New Zealand","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\Buses\HEV","Sales Share","Reference","New Zealand","Demand\Passenger road\Buses\HEV","Sales Share","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","New Zealand","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","12NZ","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","New Zealand","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","New Zealand","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Papua New Guinea","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\LCVs","Mileage","Reference","Papua New Guinea","Demand\Freight road\LCVs","Mileage","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Papua New Guinea","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Papua New Guinea","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\Buses","Mileage","Reference","Papua New Guinea","Demand\Passenger road\Buses","Mileage","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","Papua New Guinea","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","Papua New Guinea","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\Motorcycles","Mileage","Reference","Papua New Guinea","Demand\Passenger road\Motorcycles","Mileage","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","Papua New Guinea","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Papua New Guinea","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Papua New Guinea","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","Papua New Guinea","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\Buses\HEV","Sales Share","Reference","Papua New Guinea","Demand\Passenger road\Buses\HEV","Sales Share","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","Papua New Guinea","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","13PNG","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","Papua New Guinea","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","Papua New Guinea","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Peru","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Peru","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Peru","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Peru","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Peru","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\LCVs","Mileage","Reference","Peru","Demand\Freight road\LCVs","Mileage","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Peru","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","14PE","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Peru","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Peru","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
