Economy,Scenario,Branch Path,Variable,Year,Value,Units,Source,Comment
10MAS,Current Accounts,Demand\Passenger road\Buses,Stock Share,2022,0.5344783204870217,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses,Vehicle Equivalent Weight,2022,12.0,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight from apec_vehicle_equivalent_weights.csv (bus).
10MAS,Current Accounts,Demand\Passenger road\Buses,Vehicle Equivalent Weight Lower Bound,2022,8.0,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight Lower Bound from apec_vehicle_equivalent_weights.csv (bus).
10MAS,Current Accounts,Demand\Passenger road\Buses,Vehicle Equivalent Weight Upper Bound,2022,80.0,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight Upper Bound from apec_vehicle_equivalent_weights.csv (bus).
10MAS,Current Accounts,Demand\Passenger road\Buses\BEV,Sales Share,2022,10.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\BEV,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\BEV\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\FCEV,Sales Share,2022,5.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\FCEV,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\FCEV\Hydrogen,Fuel Economy,2022,747.5758279929628,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\FCEV\Hydrogen,Mileage,2022,27767.97059969696,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE,Sales Share,2022,75.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE,Stock Share,2022,100.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Biodiesel,Fuel Economy,2022,1457.571678867769,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Biodiesel,Mileage,2022,27798.27961136775,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Biogas,Fuel Economy,2022,1411.202075457467,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Biogas,Mileage,2022,27767.97059969697,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Biogasoline,Fuel Economy,2022,1433.711235993982,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Biogasoline,Mileage,2022,27767.97059969697,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Efuel,Fuel Economy,2022,1455.982459763442,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Efuel,Mileage,2022,27767.97059969697,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Gas and diesel oil,Fuel Economy,2022,1507.769541963583,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Gas and diesel oil,Mileage,2022,28755.63509134972,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\LPG,Fuel Economy,2022,643.8156000431985,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\LPG,Mileage,2022,27767.97059969696,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Motor gasoline,Fuel Economy,2022,1446.103255721958,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Motor gasoline,Mileage,2022,28007.97795322707,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Natural gas,Fuel Economy,2022,1414.425663090273,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\ICE\Natural gas,Mileage,2022,27831.40055644803,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV,Sales Share,2022,8.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Biodiesel,Fuel Economy,2022,572.7084006584729,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Biodiesel,Mileage,2022,27798.27961136777,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Biogasoline,Fuel Economy,2022,586.597394998842,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Biogasoline,Mileage,2022,27767.97059969698,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,2022,572.0839654113213,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,2022,27767.97059969698,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Fuel Economy,2022,592.4321221789186,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Gas and diesel oil,Mileage,2022,28755.63509134973,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Motor gasoline,Fuel Economy,2022,591.6675418378356,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\Buses\PHEV\Motor gasoline,Mileage,2022,28007.97795322708,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs,Sales Share,2022,68.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs,Stock,2022,13078327.92610117,Device,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs,Stock Share,2022,50.6264252833524,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs,Vehicle Equivalent Weight,2022,1.0,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle equivalent weight from apec_vehicle_equivalent_weights.csv (passenger_car).
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV large,Sales Share,2022,4.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV large,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV large\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV medium,Sales Share,2022,7.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV medium,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV medium\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV small,Sales Share,2022,9.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV small,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV small\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large,Sales Share,2022,1.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biodiesel,Fuel Economy,2022,225.6675637308901,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biodiesel,Mileage,2022,10427.60050081514,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biogasoline,Fuel Economy,2022,261.7875483240395,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biogasoline,Mileage,2022,10416.23108264624,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Efuel,Fuel Economy,2022,261.7875483240395,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Efuel,Mileage,2022,10416.23108264624,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Gas and diesel oil,Fuel Economy,2022,233.4394144285714,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Gas and diesel oil,Mileage,2022,10786.72058385926,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Motor gasoline,Fuel Economy,2022,264.0502609135246,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Motor gasoline,Mileage,2022,10506.26186278295,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium,Sales Share,2022,1.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biodiesel,Fuel Economy,2022,163.1893539376271,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biodiesel,Mileage,2022,10427.27823653386,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biogasoline,Fuel Economy,2022,189.2974365757699,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biogasoline,Mileage,2022,10415.90916973605,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Efuel,Fuel Economy,2022,189.2974365757699,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Efuel,Mileage,2022,10415.90916973605,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Gas and diesel oil,Fuel Economy,2022,168.8094939049586,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Gas and diesel oil,Mileage,2022,10786.38722099634,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Motor gasoline,Fuel Economy,2022,190.9335941991533,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Motor gasoline,Mileage,2022,10505.93716747765,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small,Sales Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biodiesel,Fuel Economy,2022,130.5514831501017,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biodiesel,Mileage,2022,10427.42254731271,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biogasoline,Fuel Economy,2022,151.2652172425102,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biogasoline,Mileage,2022,10416.05332317002,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Efuel,Fuel Economy,2022,151.2652172425102,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Efuel,Mileage,2022,10416.05332317002,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,2022,0.0,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,2022,0.0,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Gas and diesel oil,Fuel Economy,2022,135.0475951239669,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Gas and diesel oil,Mileage,2022,10786.53650174876,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Motor gasoline,Fuel Economy,2022,152.5726503637454,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Motor gasoline,Mileage,2022,10506.08256687534,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large,Sales Share,2022,2.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biodiesel,Fuel Economy,2022,592.4217319498689,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biodiesel,Mileage,2022,10427.60050081514,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biogasoline,Fuel Economy,2022,582.7138348240744,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biogasoline,Mileage,2022,10416.23108264623,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Efuel,Fuel Economy,2022,582.7138348240744,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Efuel,Mileage,2022,10416.23108264623,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Gas and diesel oil,Fuel Economy,2022,612.8243683529751,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Gas and diesel oil,Mileage,2022,10786.72058385926,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Motor gasoline,Fuel Economy,2022,587.7504148240197,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Motor gasoline,Mileage,2022,10506.26186278294,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Sales Share,2022,6.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biodiesel,Fuel Economy,2022,428.8196989543471,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biodiesel,Mileage,2022,10427.27823653386,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biogasoline,Fuel Economy,2022,421.8876992339391,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biogasoline,Mileage,2022,10415.90916973605,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Efuel,Fuel Economy,2022,421.8876992339391,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Efuel,Mileage,2022,10415.90916973605,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Gas and diesel oil,Fuel Economy,2022,443.587982979747,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Gas and diesel oil,Mileage,2022,10786.38722099634,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Fuel Economy,2022,425.5342080710359,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Mileage,2022,10505.93716747765,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small,Sales Share,2022,10.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small,Stock Share,2022,0.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biodiesel,Fuel Economy,2022,343.2346884407548,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biodiesel,Mileage,2022,10427.42254731271,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biogasoline,Fuel Economy,2022,336.8221599543365,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biogasoline,Mileage,2022,10416.05332317002,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Efuel,Fuel Economy,2022,336.8221599543365,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Efuel,Mileage,2022,10416.05332317002,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Gas and diesel oil,Fuel Economy,2022,355.0554778742234,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Gas and diesel oil,Mileage,2022,10786.53650174876,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Motor gasoline,Fuel Economy,2022,339.7334204272864,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Motor gasoline,Mileage,2022,10506.08256687534,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large,Sales Share,2022,10.0,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large,Stock Share,2022,3.046686265951199,Share,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biodiesel,Fuel Economy,2022,567.5579074280414,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biodiesel,Mileage,2022,10427.60050081514,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogas,Fuel Economy,2022,556.0387299139068,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogas,Mileage,2022,10416.23108264624,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogasoline,Fuel Economy,2022,558.2584070568018,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogasoline,Mileage,2022,10416.23108264624,Kilometer,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
10MAS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Efuel,Fuel Economy,2022,566.9390878650837,MJ/100 km,road_module1_source_10MAS.csv,Loaded from preprocessed Road Module 1 source.
