Economy,Scenario,Branch Path,Variable,Year,Value,Units,Source,Comment,Input Status
01AUS,Current Accounts,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,2022,12720.64881320911,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large,Sales Share,2022,1.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biodiesel,Fuel Economy,2022,233.2027660486065,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biodiesel,Mileage,2022,12543.97352690098,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biogasoline,Fuel Economy,2022,268.7146381922761,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Biogasoline,Mileage,2022,12231.57385115216,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Efuel,Fuel Economy,2022,266.3825531102612,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Efuel,Mileage,2022,12125.42008483808,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Electricity,Fuel Economy,2022,266.3825531102612,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,2022,12125.42008483808,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Gas and diesel oil,Fuel Economy,2022,225.4911717873621,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Gas and diesel oil,Mileage,2022,12129.16697935304,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Motor gasoline,Fuel Economy,2022,266.5275828513843,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV large\Motor gasoline,Mileage,2022,12132.02166784485,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium,Sales Share,2022,1.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biodiesel,Fuel Economy,2022,168.6383638781245,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biodiesel,Mileage,2022,13995.25233731602,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biogasoline,Fuel Economy,2022,193.1780985154156,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biogasoline,Mileage,2022,13646.70948661371,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Efuel,Fuel Economy,2022,191.5015699691834,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Efuel,Mileage,2022,13528.27422820568,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,2022,191.5015699691834,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,2022,13528.27422820568,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Gas and diesel oil,Fuel Economy,2022,163.0617977801172,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Gas and diesel oil,Mileage,2022,13532.45462081459,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Motor gasoline,Fuel Economy,2022,191.6058313886834,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Motor gasoline,Mileage,2022,13535.63958335469,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small,Sales Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biodiesel,Fuel Economy,2022,134.9106911024996,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biodiesel,Mileage,2022,14494.96034883652,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biogasoline,Fuel Economy,2022,155.4547493674324,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biogasoline,Mileage,2022,14133.9725881993,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Efuel,Fuel Economy,2022,154.1056092373411,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Efuel,Mileage,2022,14011.30853519388,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,2022,154.1056092373411,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,2022,14011.30853519388,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Gas and diesel oil,Fuel Economy,2022,130.4494382240937,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Gas and diesel oil,Mileage,2022,14015.63819096917,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Motor gasoline,Fuel Economy,2022,154.1895107404702,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\EREV small\Motor gasoline,Mileage,2022,14018.93687430967,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large,Sales Share,2022,2.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biodiesel,Fuel Economy,2022,531.8053467359827,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biodiesel,Mileage,2022,12543.97352690098,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biogasoline,Fuel Economy,2022,516.4720534758367,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biogasoline,Mileage,2022,12231.57385115216,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Efuel,Fuel Economy,2022,511.9897640877655,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Efuel,Mileage,2022,12125.42008483808,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Gas and diesel oil,Fuel Economy,2022,514.2195044688566,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Gas and diesel oil,Mileage,2022,12129.16697935304,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Motor gasoline,Fuel Economy,2022,512.2685126096802,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV large\Motor gasoline,Mileage,2022,12132.02166784485,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Sales Share,2022,6.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biodiesel,Fuel Economy,2022,466.7755850991804,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biodiesel,Mileage,2022,13995.25233731602,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biogasoline,Fuel Economy,2022,374.1434574929387,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biogasoline,Mileage,2022,13646.70948661371,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Efuel,Fuel Economy,2022,370.8963907100401,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Efuel,Mileage,2022,13528.27422820568,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Gas and diesel oil,Fuel Economy,2022,451.3401595923081,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Gas and diesel oil,Mileage,2022,13532.45462081459,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Fuel Economy,2022,371.0983221312241,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Mileage,2022,13535.6395833547,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small,Sales Share,2022,10.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biodiesel,Fuel Economy,2022,385.5453316145162,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biodiesel,Mileage,2022,14494.96034883652,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biogasoline,Fuel Economy,2022,366.139973882166,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biogasoline,Mileage,2022,14133.97258819929,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Efuel,Fuel Economy,2022,362.9623666748915,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Efuel,Mileage,2022,14011.30853519388,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Gas and diesel oil,Fuel Economy,2022,372.7960438718984,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Gas and diesel oil,Mileage,2022,14015.63819096917,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Motor gasoline,Fuel Economy,2022,363.159978483404,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\HEV small\Motor gasoline,Mileage,2022,14018.93687430967,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large,Sales Share,2022,10.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large,Stock Share,2022,15.46520775353191,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biodiesel,Fuel Economy,2022,487.1257865417717,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biodiesel,Mileage,2022,11388.47821080342,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogas,Fuel Economy,2022,513.5965011540626,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogas,Mileage,2022,11008.48005911984,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogasoline,Fuel Economy,2022,473.0795609514812,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogasoline,Mileage,2022,11104.8554103648,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Efuel,Fuel Economy,2022,470.8719117837126,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Efuel,Mileage,2022,11008.48005911983,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Gas and diesel oil,Fuel Economy,2022,471.0174166298268,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Gas and diesel oil,Mileage,2022,11011.8818062975,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\LPG,Fuel Economy,2022,316.3220152713775,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\LPG,Mileage,2022,11021.30245938492,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Motor gasoline,Fuel Economy,2022,469.2291894666745,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Motor gasoline,Mileage,2022,11014.47353352156,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Natural gas,Fuel Economy,2022,513.5853536283103,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE large\Natural gas,Mileage,2022,11008.24112191003,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium,Sales Share,2022,18.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium,Stock Share,2022,4.975955083573153,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biodiesel,Fuel Economy,2022,425.9941637845564,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biodiesel,Mileage,2022,12706.0716412079,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogas,Fuel Economy,2022,271.5093003099507,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogas,Mileage,2022,13528.27422820567,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogasoline,Fuel Economy,2022,341.3649654148639,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogasoline,Mileage,2022,12389.63501510675,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Efuel,Fuel Economy,2022,411.7800614374524,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Efuel,Mileage,2022,12282.10948845619,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Gas and diesel oil,Fuel Economy,2022,411.907306220955,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Gas and diesel oil,Mileage,2022,12285.90480180224,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\LPG,Fuel Economy,2022,226.2659377845531,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\LPG,Mileage,2022,12296.41538019736,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Motor gasoline,Fuel Economy,2022,338.5866126022802,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Motor gasoline,Mileage,2022,12288.79637969121,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,2022,271.5034072462121,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,2022,13527.98059928685,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small,Sales Share,2022,22.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small,Stock Share,2022,79.55883716289487,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biodiesel,Fuel Economy,2022,342.1508262911858,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biodiesel,Mileage,2022,13159.74876263681,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biogasoline,Fuel Economy,2022,324.8474228027291,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biogasoline,Mileage,2022,12832.01359661727,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Efuel,Fuel Economy,2022,330.7343157459645,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Efuel,Mileage,2022,12720.64881320911,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Gas and diesel oil,Fuel Economy,2022,330.8365164602416,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Gas and diesel oil,Mileage,2022,12724.57964025935,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Motor gasoline,Fuel Economy,2022,322.2035054642651,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\ICE small\Motor gasoline,Mileage,2022,12727.57446349198,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large,PHEV Electric Driving Share,2022,0.52,Share,apec_phev_utilisation_rates.csv,PHEV utilisation rate from apec_phev_utilisation_rates.csv; source data_year 2024; evidence_grade B; range 0.42-0.62; synthetic_estimate. Future-year changes are handled by LEAP adjustment variables.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large,Sales Share,2022,3.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large,Stock Share,2022,0.0,Share,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biodiesel,Fuel Economy,2022,233.2027660486064,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biodiesel,Mileage,2022,12543.97352690098,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biogasoline,Fuel Economy,2022,321.7045677937266,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biogasoline,Mileage,2022,11104.8554103648,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Efuel,Fuel Economy,2022,225.4215139422535,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Efuel,Mileage,2022,12125.42008483808,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,2022,318.9126007151375,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,2022,11008.48005911984,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Gas and diesel oil,Fuel Economy,2022,225.491171787362,MJ/100 km,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
01AUS,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Gas and diesel oil,Mileage,2022,12129.16697935305,Kilometer,road_module1_source_01AUS.csv,Loaded from preprocessed Road Module 1 source.,default
